"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0097398","cellular response to interleukin-17",22,0.704826808804576,1.78978681489779,0.00101238142639115,0.00587071185847475,0.00399141609279881,2145,"tags=41%, list=10%, signal=37%","14825/12702/16193/20290/15945/80859/16176/16171/56489"
"GO:0071359","cellular response to dsRNA",25,0.692928346650178,1.79380916815259,0.00102211064606982,0.00592176683813484,0.00402612766992018,4808,"tags=60%, list=22%, signal=47%","19368/19369/19370/72512/12265/18439/140792/214763/78781/18033/14799/230073/71586/14251/18148"
"GO:0043392","negative regulation of DNA binding",48,0.584903690246352,1.68375635408305,0.00103227654458257,0.00597525717759279,0.00406249501460829,4113,"tags=38%, list=19%, signal=30%","16870/102639543/236312/20666/17240/226691/100040462/13345/15364/545384/14460/623121/16476/14938/15950/13555/18005/17702"
"GO:0072672","neutrophil extravasation",15,0.746338612606622,1.73110989530981,0.00103444607872667,0.00598240631979055,0.00406735561787171,3285,"tags=60%, list=15%, signal=51%","11501/58217/19152/270152/68891/58218/19219/14347/16177"
"GO:0051048","negative regulation of secretion",204,0.433922981528409,1.49007148733214,0.0010560012374117,0.00610155227609178,0.00414836131170186,3831,"tags=28%, list=18%, signal=24%","16181/16878/107221/12523/12801/12772/13491/21926/27220/15565/16193/70839/13614/12652/16156/15566/105855/16149/14118/212937/18133/18300/16160/21938/20375/15227/103988/217303/21785/16324/16176/233079/15466/14226/12919/18413/14062/11609/19219/16952/11816/171530/211323/16859/19091/13615/16159/94090/11747/20983/20287/56183/26921/15368/22228/18390/16322/217344"
"GO:1905039","carboxylic acid transmembrane transport",151,-0.352456753746305,-1.50314186558667,0.00105697634887803,0.00610167951804975,0.00414844782175565,2795,"tags=32%, list=13%, signal=28%","50799/14057/16513/78830/17254/19299/67863/242585/20540/70456/52466/216867/20510/214663/20532/18671/67473/18669/12491/94279/55951/20522/57394/18408/20500/69309/71781/216225/217593/241612/50934/14412/103098/27376/100705/104245/66859/20518/76257/14081/240332/14725/22599/330064/74087/208890/114644/20503/229699"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",100,0.507759399136214,1.63156666589791,0.00105906258434209,0.0061082150134757,0.00415289121503511,3682,"tags=32%, list=17%, signal=27%","110135/12981/21926/99571/225884/18787/21929/22164/18611/15894/12189/16176/72393/14460/79201/107449/14161/211323/216439/20312/12049/20583/22163/12824/15234/14051/16854/14573/16000/15368/21752/23939"
"GO:0033630","positive regulation of cell adhesion mediated by integrin",21,0.712626964039093,1.79119257421407,0.0010767384829123,0.00620457224806889,0.00421840317100986,2679,"tags=43%, list=12%, signal=38%","16878/20304/70839/55985/105855/20963/12501/16416/12484"
"GO:0042692","muscle cell differentiation",471,0.379461656806855,1.35380200982952,0.00108446894218367,0.00624349835239193,0.0042448684929283,5063,"tags=31%, list=23%, signal=24%","12266/20307/22410/228785/233199/20471/74376/12372/16669/16948/215257/23925/76365/435391/68794/12391/225638/244810/13614/12508/14463/20682/387163/70417/17387/17329/12534/22223/78977/15945/22417/22402/18133/20190/58859/15227/68016/226101/17869/13874/74777/14465/11609/14200/68662/23892/11443/21667/11459/18596/21803/67220/20969/13617/19241/13380/18073/73181/12362/244723/22003/12628/12833/12023/23794/109711/68802/18591/211323/93840/19091/231633/18595/216869/18858/21957/23886/21380/17886/214292/23828/19221/17268/226041/94176/12818/243931/12335/21956/434246/12156/16000/22408/234214/19736/107831/14056/16691/50930/66438/65256/259300/11790/12558/214384/23796/53311/79221/12224/13007/20353/231602/66139/64082/67374/16795/11548/16190/77578/50876/12527/74490/13052/14251/54720/239719/56397/16412/18810/17260/225518/26903/12444/50875/16773/17996/17125/15982/18019/21417/228003/98932/57810/18018/226519/13642/227325"
"GO:0006569","tryptophan catabolic process",10,-0.792120892916496,-1.84452153338706,0.00108882900183019,0.00625734584355194,0.00425428321134633,1079,"tags=60%, list=5%, signal=57%","71562/70789/98256/107766/266645/209176"
"GO:0042436","indole-containing compound catabolic process",10,-0.792120892916496,-1.84452153338706,0.00108882900183019,0.00625734584355194,0.00425428321134633,1079,"tags=60%, list=5%, signal=57%","71562/70789/98256/107766/266645/209176"
"GO:0043542","endothelial cell migration",231,0.423610919134176,1.4657999871525,0.00109475250852874,0.00628574489650312,0.00427359133610227,4812,"tags=34%, list=22%, signal=27%","14343/16819/22421/17286/21926/11501/55985/73230/11602/94352/20202/15507/11745/18133/20317/16414/19225/14089/13655/21939/18815/56546/11818/18707/20692/30955/14173/14172/16416/19242/13731/14314/23892/16952/21803/723924/320736/11816/107321/19876/68792/64074/628324/13179/13078/18591/13615/24136/11852/238328/20583/17886/80837/12822/20130/70097/21825/16000/15368/107831/79221/12767/16600/13836/23797/230738/75723/23871/80903/56233/21812/20401/20620/16412/20356/17260/11541/11596"
"GO:0051092","positive regulation of NF-kappaB transcription factor activity",122,0.474161546221359,1.55674222834686,0.00110767523746018,0.00635424450736568,0.00432016327758711,5730,"tags=41%, list=26%, signal=30%","12523/240873/21926/56644/21943/108723/226421/434219/16174/67405/244183/24088/12759/21939/22029/56532/383619/16182/16176/209387/170799/216799/23892/73914/21947/21898/667823/332579/21934/12335/74735/20128/20698/16173/192656/268973/17874/108116/22030/18148/11596/26563/17002/19697/66824/12042/319236/19106/16180/240354"
"GO:0045931","positive regulation of mitotic cell cycle",133,0.470773586202861,1.55977053532194,0.00111090395661341,0.00636706099394724,0.00432887703019975,5288,"tags=35%, list=24%, signal=26%","12532/22410/20460/76843/11629/229841/12534/268697/19363/12447/67849/15375/219114/11799/66468/27053/107995/16952/21803/12545/18214/11504/64074/16906/18591/27214/20878/13685/21752/20698/72776/108911/12531/20135/67141/12567/68612/12444/50875/20133/72290/330216/11792/21781/216825/12448"
"GO:0007411","axon guidance",237,0.417031010733459,1.44687654652192,0.00112522142852877,0.0064433520442229,0.00438074626397371,5436,"tags=38%, list=25%, signal=28%","14472/13654/21367/22152/70433/110648/16870/54713/17986/269116/107448/13614/20355/14432/73710/16780/17967/107751/20346/12570/225743/13837/14634/107449/13617/19876/107934/68802/387243/65254/16971/52666/108151/93840/13841/12399/14026/22772/20348/13639/68810/353237/13848/13637/16872/53870/14573/20266/319504/18187/231044/18124/53404/11878/21375/14633/22323/12767/20353/22415/238057/18053/18846/210801/16782/13842/14251/11603/21808/13640/15530/20356/17260/16773/114873/18612/11658/14042/93691/20360/226519/13642/12569/56839/13723/20361/14365/13395/18131"
"GO:0030282","bone mineralization",137,0.468697464607664,1.5555647390787,0.00112754509559369,0.00645088802680141,0.00438586987468124,4945,"tags=38%, list=23%, signal=30%","22410/14119/93695/16948/15891/12843/20682/17313/474332/102657/14734/22417/20750/19225/22160/12770/11890/71982/18439/19227/19242/23892/14460/12393/18214/13115/12833/14191/12768/14284/16007/216161/231633/14758/12006/58994/18675/12156/16000/106522/212943/18022/12096/239405/73835/100038882/11689/20937/14371/17260/21847/17002"
"GO:1903825","organic acid transmembrane transport",153,-0.349240272557442,-1.47118280426703,0.00116447901954622,0.00665624525279902,0.00452548942276656,2795,"tags=32%, list=13%, signal=28%","50799/14057/16513/78830/17254/19299/67863/242585/20540/70456/52466/216867/20510/214663/20532/18671/67473/18669/12491/94279/55951/20522/57394/18408/20500/69309/71781/216225/217593/241612/50934/14412/103098/27376/100705/104245/66859/20518/76257/14081/240332/14725/22599/330064/74087/208890/114644/20503/229699"
"GO:0097428","protein maturation by iron-sulfur cluster transfer",16,-0.712564073749702,-1.92140443685419,0.00117274818565351,0.00669753245722907,0.00455356002411125,4871,"tags=56%, list=22%, signal=44%","26371/74316/68250/73046/69046/432732/78653/217149/52637"
"GO:0090205","positive regulation of cholesterol metabolic process",25,-0.636246321687719,-1.92114571446314,0.00117519558689146,0.00670339931027719,0.00455754881665206,2856,"tags=44%, list=13%, signal=38%","11806/170459/13884/12623/20280/18984/14164/234564/13897/104158/382044"
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore",22,0.701187818989903,1.78054622428959,0.00117586963846318,0.00670339931027719,0.00455754881665206,4190,"tags=50%, list=19%, signal=40%","229841/12534/20877/268697/11799/52276/26934/51944/16319/18005/108911"
"GO:0019320","hexose catabolic process",47,-0.501631511878047,-1.74850647321456,0.00118382361326893,0.00674273912112785,0.00458429541193766,4893,"tags=57%, list=22%, signal=45%","14751/14635/13808/11674/110119/13806/15275/18641/14430/433182/21991/14433/74577/78830/18655/18648/72157/18642/225913/319625/244757/271639/11474/235582/56012/230163/16548"
"GO:1904888","cranial skeletal system development",79,0.516168049568341,1.61054178969177,0.00119612093766488,0.00680672554927162,0.00462779890268471,4894,"tags=39%, list=22%, signal=31%","20471/74107/17387/212937/329872/22160/18933/13345/21809/270685/14634/12393/21803/13617/268396/18595/22061/21380/18507/21813/21384/17702/20204/20472/98711/17126/21808/21812/17260/30791/14042"
"GO:0050901","leukocyte tethering or rolling",34,0.629970606805763,1.72743326570968,0.00121008111517888,0.00688005266374351,0.00467765299734942,2055,"tags=38%, list=9%, signal=35%","22329/50701/17123/12772/21926/20344/19204/13051/20345/20343/20737/16421/16401"
"GO:0002577","regulation of antigen processing and presentation",19,0.724273390335286,1.78274740378258,0.0012114872056629,0.00688193530670266,0.00467893298035408,4031,"tags=63%, list=19%, signal=52%","12775/83433/14190/16149/12514/22376/18173/15002/15001/21825/21355/213233"
"GO:0042182","ketone catabolic process",15,-0.723083765238346,-1.91081186128597,0.0012178034908492,0.00691168257838351,0.00469915774044555,3538,"tags=67%, list=16%, signal=56%","109801/70266/57320/14651/56695/229905/237320/67041/70789/105349"
"GO:0061037","negative regulation of cartilage development",30,0.638660781985353,1.71385706121464,0.00122926337856349,0.00697054397658409,0.00473917679395834,4534,"tags=47%, list=21%, signal=37%","239337/20682/13038/22402/19227/23892/14634/108153/20583/14563/216616/14633/21808/21812"
"GO:0071459","protein localization to chromosome, centromeric region",24,0.677506781928034,1.74699286331845,0.00124571938095389,0.00705760661669631,0.00479836948322716,4411,"tags=50%, list=20%, signal=40%","22137/12534/20877/12236/76464/12615/70385/208628/68014/66578/108911/14841"
"GO:1903035","negative regulation of response to wounding",93,0.494815418546615,1.57574171388414,0.00124908705507597,0.0070704291128173,0.00480708732164283,4466,"tags=44%, list=21%, signal=35%","110135/21926/99571/19695/77125/18787/208936/243958/22417/20720/18815/11818/16644/14173/12306/16171/14061/11816/19128/14161/18793/12258/109821/18591/73732/19091/12484/18595/19280/11747/18791/21825/235505/244058/56745/20848/18590/21824/12739/12527/11689"
"GO:0001654","eye development",431,0.380485994190416,1.35651800248091,0.00125382932184696,0.00709100293150552,0.00482107517745694,4327,"tags=26%, list=20%, signal=21%","12266/14562/16878/268482/14119/50530/21838/12832/107585/16870/329941/17986/12837/16323/17150/20682/208936/20897/12959/20666/320500/14118/12960/14281/14238/20317/214058/54652/22157/22160/12831/20681/12790/17537/13345/16324/19378/13193/14173/24113/114142/237979/20677/14561/19242/22352/15209/14103/353344/64075/14634/22778/230824/18596/21803/723924/268396/320736/12826/19672/12628/69675/101809/26570/24013/13078/18591/80720/69453/30044/330222/18595/24136/22141/14221/16476/12957/231004/11830/18008/59058/64379/17268/21815/80837/18212/12018/26401/14107/12288/170788/20473/21813/12962/270120/271209/27060/228839/216616/14699/234788/53404/218756/20848/12958/12075/16600/13836/27281/73660/16795"
"GO:0048302","regulation of isotype switching to IgG isotypes",17,0.729816905796302,1.74468089435983,0.00126523817075951,0.007149209858078,0.00486064926472854,3590,"tags=59%, list=16%, signal=49%","20371/19264/16183/21939/12487/50931/57765/67278/237877/15978"
"GO:0051231","spindle elongation",12,0.810222912485413,1.77720097206906,0.00126672549914615,0.00715130215655524,0.00486207178963086,3684,"tags=75%, list=17%, signal=62%","20877/16571/233406/16551/11799/52276/26934/16319/71819"
"GO:0061035","regulation of cartilage development",74,0.531224351118429,1.63397579087196,0.00127042671226863,0.00716382535009121,0.00487058613634344,5275,"tags=50%, list=24%, signal=38%","239337/242316/20682/13038/94352/22402/14172/19227/23892/20289/14634/12393/21803/12153/16007/15431/108153/12006/20583/20259/19092/14563/58994/15396/12156/216616/106522/14633/14219/20472/21808/21812/66175/17125/16998/19697/20429"
"GO:0035914","skeletal muscle cell differentiation",84,0.517935963948018,1.6210356876773,0.00127118175534265,0.00716382535009121,0.00487058613634344,5049,"tags=43%, list=23%, signal=33%","228785/13654/20471/14463/107765/70417/20666/66815/14281/13653/17133/11910/20681/17869/74777/56198/20289/12833/12023/13813/21380/18507/16656/65256/214384/79221/12227/12224/242620/16795/77578/56312/17260/228003/57810/100041286"
"GO:0045861","negative regulation of proteolysis",315,0.402454143342302,1.41722823088768,0.00127307951614349,0.00716821025712454,0.00487356737421036,3294,"tags=23%, list=15%, signal=20%","21857/20724/20716/12505/20717/18788/78242/12047/14038/277343/21926/13011/16427/20715/238393/17395/20706/12578/76400/100034684/18054/102639543/18787/236312/628900/16153/20568/16426/14734/217847/20317/20714/11799/380839/19225/282663/20720/226691/100040462/18049/331535/16178/16644/213945/30052/52033/17951/17940/17952/545384/94227/16199/20708/17754/15160/14061/171580/103743/18793/12258/623121/268885/12406/217341/116872/17837/232400/20703/21858/18791/71869/17948/20719"
"GO:0044843","cell cycle G1/S phase transition",258,0.409199491430806,1.42252221707951,0.00127510133151129,0.00717328534651605,0.00487701785755173,5690,"tags=32%, list=26%, signal=24%","20293/93695/636931/381293/20555/20460/12578/16323/11629/12534/268697/12428/56696/12447/71878/404710/52679/237256/12449/75604/17349/14632/17869/14726/69581/17863/12442/59036/16952/19241/18214/18973/11504/238555/67278/27214/106795/12575/22061/118454/21380/12579/380694/12571/13555/13685/21752/14056/83766/29861/72776/16600/20135/22059/69681/12323/14841/235041/107771/20620/13924/16412/19941/11461/12567/12444/13557/20133/72290/330216/11792/18018/21781/57775/12448/19891/56190/19188/17829/19650/27401/19186/20588"
"GO:0045730","respiratory burst",30,0.637523865425783,1.71080612630742,0.00127794551641814,0.00718297383328262,0.00488360492619472,2679,"tags=50%, list=12%, signal=44%","17523/56644/17972/83433/17969/19354/74748/13058/20202/16803/18173/11818/17970/227541/12484"
"GO:0045835","negative regulation of meiotic nuclear division",12,0.810140909502778,1.77702110085312,0.00128072232435683,0.00719226694783544,0.00488992318671789,1751,"tags=42%, list=8%, signal=38%","16878/69716/76464/637277/18413"
"GO:1903053","regulation of extracellular matrix organization",67,0.547140313773299,1.66748170758828,0.00128273108720585,0.00719723437361251,0.00489330047105144,5044,"tags=46%, list=23%, signal=36%","15117/30060/195209/16193/20682/21938/69538/58859/14089/14726/16416/100952/21803/18214/18073/12833/14086/170441/12006/234695/11568/12156/23871/21808/21812/20356/234407/16773/71890/21937/226519"
"GO:0051346","negative regulation of hydrolase activity",267,0.409263628471089,1.42605311508676,0.00129024760090476,0.00722674115572376,0.00491336172559854,3888,"tags=29%, list=18%, signal=24%","21857/20724/20716/12505/20717/18788/78242/12047/14038/277343/21926/13011/16427/20715/238393/17395/20706/76400/100034684/18054/102639543/18787/236312/628900/20568/16426/14734/217847/20317/20714/11799/380839/19225/282663/20720/226691/100040462/18049/331535/16644/213945/30052/17951/17940/17952/545384/94227/16199/20708/15160/57875/171580/20219/27007/18793/12258/623121/268885/12406/116872/17837/232400/67839/20703/21858/14938/71869/17948/20719/21825/15950/210762/20704/235505/20723/17035/20701"
"GO:0051656","establishment of organelle localization",486,0.376524432115252,1.34579368788233,0.00128967907091159,0.00722674115572376,0.00491336172559854,5341,"tags=26%, list=25%, signal=20%","228785/16560/12523/54524/381293/442827/72080/72415/12652/24046/108000/12229/73804/19354/22137/229841/12534/20877/66977/268697/22223/67052/380684/14127/56742/76464/67749/380732/71878/67849/219114/12560/11799/20963/15227/14579/52276/66468/217303/66991/226778/381318/56743/18439/22142/26934/108907/622554/14460/16401/16797/20969/51944/12615/14159/18817/17760/11775/21335/14191/67968/16906/72400/110033/16319/18039/228421/100502766/93670/225642/70385/67839/15114/17886/89867/12794/58994/18159/20983/19215/108012/67629/18806/56150/15368/71703/380792/27060/18005/15242/70450/18124/17096/22249/108911/19294/384619/67177/17755/16190/64540/20614/76123/83767/66934/16412/54418/100504207/11541/17758/18148/16580/74387/114606/12934/234686/100041286/229521/382543/12890/64933/12631/20616/24063/16418"
"GO:0010818","T cell chemotaxis",21,0.707368243508144,1.77797474547585,0.0013035419795734,0.00729482146261271,0.00495964858808983,2168,"tags=48%, list=10%, signal=43%","20304/12775/12772/55985/16963/15945/20302/321019/12766/66102"
"GO:0009071","serine family amino acid catabolic process",12,-0.781804127592593,-1.91524069658287,0.00130797406486064,0.0073068498806613,0.00496782654376666,4226,"tags=92%, list=19%, signal=74%","231691/12583/11611/50880/20425/434437/246277/68133/12411/232078/104174"
"GO:0006509","membrane protein ectodomain proteolysis",50,0.57750173864012,1.67823021609465,0.00130792667790305,0.0073068498806613,0.00496782654376666,3763,"tags=32%, list=17%, signal=27%","21857/17393/21926/11501/19152/16153/11492/21938/16176/18439/11816/17886/21858/56175/15978/244058"
"GO:0005977","glycogen metabolic process",91,-0.407990566753213,-1.60646928380145,0.00132247492954311,0.00738141630247165,0.00501852322641284,3955,"tags=31%, list=18%, signal=25%","13853/77559/329509/18627/102093/18682/74185/216558/72157/18642/56717/57436/11554/14527/217166/22113/110095/271639/26380/58200/14385/16548/16002/11364/14711/14377/232493/16334"
"GO:0090132","epithelium migration",109,0.485718183860151,1.57541181100986,0.0013266366086497,0.00739819474614583,0.00502993065905605,4577,"tags=31%, list=21%, signal=25%","15117/21333/384009/17395/242316/16666/20682/18787/68743/332397/12721/76905/21336/20346/16398/22352/20613/14026/24136/56753/20583/16476/26921/70097/63953/21813/68585/15978/12458/14178/235041/21808/16400/263803"
"GO:0045655","regulation of monocyte differentiation",19,0.721332897287071,1.77550958941925,0.00135568365875634,0.00755360033364499,0.0051355887764715,4903,"tags=79%, list=23%, signal=61%","75766/16149/76527/12977/17869/12504/14159/20219/238377/16331/16476/12571/12192/107771/72147"
"GO:1904862","inhibitory synapse assembly",25,0.686160821035845,1.77628982498906,0.00135710429294395,0.00755494059428451,0.00513650000121121,3383,"tags=52%, list=16%, signal=44%","14396/74762/246316/14395/14405/14407/225872/14394/216856/232370/330790/64085/110886"
"GO:0072173","metanephric tubule morphogenesis",10,0.81569801492665,1.72661320138381,0.00136529743728144,0.00759394803950979,0.00516302062568818,1393,"tags=40%, list=6%, signal=37%","12765/20682/22417/20681"
"GO:0008299","isoprenoid biosynthetic process",34,-0.56629709950019,-1.83171560819974,0.0013997721847089,0.00777219559974533,0.00528420868559939,4322,"tags=50%, list=20%, signal=40%","16987/241452/71883/319554/56075/71365/52014/208715/192156/15357/13076/237320/320581/19683/105349/216454/216453"
"GO:0140895","cell surface toll-like receptor signaling pathway",72,0.541360492171048,1.66297460571435,0.00139963335984335,0.00777219559974533,0.00528420868559939,5371,"tags=44%, list=25%, signal=34%","16365/414084/12475/66166/83433/226421/225471/24088/83490/21897/21929/16803/19260/21899/327957/246730/23960/21898/18035/23961/17096/66873/192656/231699/14063/231130/17874/170737/17002/228801/19697/64685"
"GO:0009080","pyruvate family amino acid catabolic process",11,-0.77854222214366,-1.88610502503007,0.0014035426706123,0.00778637796989595,0.00529385108362843,3970,"tags=82%, list=18%, signal=67%","12041/11611/76282/11992/268782/15356/72039/56357/78038"
"GO:0016525","negative regulation of angiogenesis",116,0.485806253980763,1.59361395037433,0.00144502518292506,0.00800956815678462,0.00544559501608123,5650,"tags=47%, list=26%, signal=35%","16878/20296/12772/21926/56744/21826/18054/18787/11602/15945/20317/240725/18815/11818/20692/64103/100952/19242/14103/12766/11504/12827/230775/13179/68545/14991/238328/16840/192187/21828/21825/107831/15242/209743/16600/20846/30944/13836/18053/11689/319197/21808/20620/15245/20416/19697/20927/23876/13197/14360/12922/243362/19016/18576"
"GO:1903531","negative regulation of secretion by cell",184,0.435852468919451,1.48585029933363,0.00147373867783236,0.00816165658778784,0.00554899784450628,3831,"tags=27%, list=18%, signal=23%","16181/16878/107221/12523/12801/12772/13491/27220/15565/16193/70839/13614/12652/16156/15566/105855/14118/18133/18300/16160/21938/20375/15227/103988/217303/16324/16176/233079/14226/12919/18413/14062/11609/16952/11816/171530/211323/16859/19091/13615/16159/94090/11747/20983/26921/15368/22228/18390/16322/217344"
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction",96,0.488674137605408,1.56601189895646,0.00149491097750245,0.00827175460498763,0.00562385196922407,5371,"tags=40%, list=25%, signal=30%","21926/83433/13614/81897/24088/378425/18133/12524/16792/20375/11796/12051/171285/170743/16182/16176/19260/170799/216799/23892/21898/215653/56722/58994/70097/20698/50930/13607/16173/230738/56233/11596/171211/11797/19697/54672/66824/64685"
"GO:0097396","response to interleukin-17",25,0.684153587034188,1.77109362429644,0.00150650628669967,0.00832871610315308,0.00566257930688403,2145,"tags=36%, list=10%, signal=32%","14825/12702/16193/20290/15945/80859/16176/16171/56489"
"GO:0045005","DNA-templated DNA replication maintenance of fidelity",56,0.546649342027786,1.61925250348865,0.00152031312603269,0.00839779519660162,0.00570954523059368,6486,"tags=45%, list=30%, signal=31%","268465/26909/22036/19361/107373/12189/66991/18973/12021/67968/212377/12144/18971/69928/21853/77782/56045/320209/60364/12190/225182/226409/19360/66131/56455"
"GO:0046879","hormone secretion",386,0.383604683934713,1.36197907723432,0.00153710192124325,0.00848321249982696,0.00576761927798624,3842,"tags=25%, list=18%, signal=21%","110135/381677/16181/16878/13371/20304/12143/107221/21333/12801/21926/99571/27220/442827/19275/21943/16193/12394/16323/13614/12652/12229/80885/16156/20666/50765/64177/56708/14118/20750/18133/18751/18300/11799/21336/78896/14064/103988/12876/16324/16176/233079/14226/17863/12919/216856/18413/11609/20677/52793/15364/14761/28240/19219/16952/75770/14061/14419/13115/14161/20907/97086/11514/238377/171530/16971/211323/13615/269224/225642/18111/14566/17886/27210/11307/330890/14601/11747/58994/20287/56183/13447/26921/12638/22353/12288/101772/18126/15978/235442/22228/18390/16322/27060/276952/19276"
"GO:0002517","T cell tolerance induction",14,0.766340767614145,1.74991542179144,0.00154927029108755,0.00854300465421401,0.00580827113980416,3556,"tags=64%, list=16%, signal=54%","12394/20371/14728/54167/12524/12501/16184/14991/21813"
"GO:0001936","regulation of endothelial cell proliferation",148,0.452378041753738,1.5136475226107,0.00155393036658961,0.00856132720043603,0.00582072838649156,4847,"tags=40%, list=22%, signal=31%","20293/56221/14343/20296/21926/20292/14344/226841/12771/11846/16153/76905/16160/240725/11730/503844/13655/11818/18707/20692/19378/14173/16416/64103/15559/16401/12766/11816/18591/16159/238328/16476/16840/12822/18654/21828/22353/21825/16000/15368/14178/20848/23796/20846/23797/18053/11689/14066/21812/15530/18176/140571/20356/17260/97165/26903/11541/11596/67122"
"GO:1902750","negative regulation of cell cycle G2/M phase transition",73,0.527521989422999,1.62093595417294,0.0015576470496998,0.00857442511795193,0.00582963348011825,3275,"tags=23%, list=15%, signal=20%","76843/269582/12534/20877/23834/77011/56696/12189/268930/18392/18817/12021/72400/381979/12649/12575/12144"
"GO:0071604","transforming growth factor beta production",36,0.614271766640914,1.69737442430242,0.00155936185673657,0.00857649021205116,0.00583103750913884,2716,"tags=36%, list=12%, signal=32%","12825/20371/16963/22177/19225/14268/14465/17022/17863/14114/12484/20312/116872"
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors",47,0.578964004344068,1.66428885146213,0.00159371843428658,0.00875792739596798,0.00595439415023719,3577,"tags=34%, list=16%, signal=29%","110135/99571/18787/21929/11910/18611/15894/12189/72393/79201/14161/58801/15234/16854/21825/15368"
"GO:0010454","negative regulation of cell fate commitment",17,0.724144040884286,1.73111949430227,0.00161100383259791,0.00884532292992437,0.00601381316944331,2570,"tags=53%, list=12%, signal=47%","240873/14912/16950/12515/30051/16852/13380/57765/14581"
"GO:0032330","regulation of chondrocyte differentiation",55,0.559976485168218,1.64950564586461,0.00161376104279457,0.00884704707595092,0.00601498539256763,5275,"tags=51%, list=24%, signal=39%","239337/242316/20682/94352/22402/14172/19227/23892/14634/12393/15431/108153/12006/20583/20259/19092/14563/15396/216616/106522/14633/14219/20472/21812/66175/16998/19697/20429"
"GO:0010212","response to ionizing radiation",154,0.457715871232542,1.53468529328659,0.00161408169083266,0.00884704707595092,0.00601498539256763,4954,"tags=29%, list=23%, signal=23%","20306/20310/20296/21926/102639543/236312/60530/77011/11810/19264/13653/226691/100040462/19361/12189/17869/623474/211651/19366/74041/545384/21803/170770/12021/19362/623121/11852/12575/20583/58801/12144/12018/15950/50883/16175/239364/22059/21824/107771/19941/235559/12444/20133/235323/15270"
"GO:0038094","Fc-gamma receptor signaling pathway",12,0.802677216142417,1.76064970121624,0.00161761202752983,0.0088512411967914,0.00601783691753111,2647,"tags=75%, list=12%, signal=66%","17474/14131/14129/246256/14127/246177/16818/56619/12503"
"GO:0003170","heart valve development",67,0.542589805563605,1.65361343831825,0.00161734902722034,0.0088512411967914,0.00601783691753111,5469,"tags=45%, list=25%, signal=34%","14463/20682/20897/21938/22160/56198/20677/100952/20289/21803/19876/192161/23794/16007/12006/68303/13717/12156/21813/23796/17126/21808/22761/56177/17260/21937/18018/19664/20429/233651"
"GO:0002864","regulation of acute inflammatory response to antigenic stimulus",19,0.715978568717317,1.7623302907123,0.00167156212689863,0.00913863427532452,0.00621323151128215,2703,"tags=58%, list=12%, signal=51%","12266/12775/12801/16016/14131/14129/12229/14127/20737/18782/14347"
"GO:0050862","positive regulation of T cell receptor signaling pathway",20,0.716366842770775,1.77218933522191,0.00167397152128211,0.00914399801983623,0.00621687824726201,1135,"tags=30%, list=5%, signal=28%","12775/108723/225825/77647/16534/67596"
"GO:0071897","DNA biosynthetic process",170,0.435321320404704,1.475884086736,0.00169383558411234,0.00924461671738041,0.00628528751317319,7692,"tags=48%, list=35%, signal=31%","12267/21926/16948/76843/21673/107765/20877/72107/12428/14173/18481/18768/68026/18596/214901/18973/64074/72400/13078/18591/217216/12649/208084/216869/12575/15234/16881/18968/58994/18159/15558/66654/18971/21752/20698/18005/77782/14219/20957/272158/69263/22059/14528/227737/71890/20133/18018/21781/72836/18974/108689/12922/11450/268564/14609/72568/19714/19360/68147/106344/18854/101540/245474/67967/108058/68964/70088/54125/15381/18538/52530/21877/69535/12581/382207/11622/20779/408022/101185/106052/13134/21749"
"GO:0034162","toll-like receptor 9 signaling pathway",19,0.715303450513709,1.76066853530227,0.00169788540015757,0.00925233769740679,0.00629053690109622,3578,"tags=53%, list=16%, signal=44%","81897/226421/83490/171285/382551/19260/54445/224840/19280/68585"
"GO:0002719","negative regulation of cytokine production involved in immune response",33,0.621589921544846,1.69451711859905,0.00169814070516291,0.00925233769740679,0.00629053690109622,3593,"tags=55%, list=17%, signal=46%","21926/11846/20371/14728/16153/84544/22160/26362/13345/21809/21803/74048/73914/57765/27218/13861/15368/69550"
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell",27,0.645041878015804,1.69821087315919,0.00171210069173156,0.00932046652080398,0.00633685674929289,4466,"tags=52%, list=21%, signal=41%","50701/12772/21926/20344/16193/19204/16414/15894/16401/14347/20339/14345/23871/11689"
"GO:0035740","CD8-positive, alpha-beta T cell proliferation",10,0.810366021147373,1.71532680533953,0.00172039298172493,0.00934970786842359,0.00635673753858688,2097,"tags=60%, list=10%, signal=54%","14728/16963/19260/18106/16362/74048"
"GO:0000022","mitotic spindle elongation",10,0.809586258335523,1.71367625729326,0.00172039298172493,0.00934970786842359,0.00635673753858688,3684,"tags=80%, list=17%, signal=66%","20877/16571/233406/11799/52276/26934/16319/71819"
