"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"SH3 domain binding (GO:0017124)","47/62",9.96201294551637e-05,0.0113929202595087,0,0,2.90206421279748,26.7400442601405,"PRKN;KHDRBS1;NCF1;WIPF1;WAS;CBLB;PTPN22;CD3E;ESPN;CBL;CASP9;MICAL1;DPYSL3;SH3BP2;ABL1;SOCS7;WASF2;DRD4;VASP;AFAP1L2;GPX1;AFAP1L1;SGIP1;AFAP1;CYBA;ARHGAP27;PTPN12;SYNJ2;MAPK15;CD2AP;DNM2;RUFY1;PLSCR1;CABYR;ABI3;ADAM12;RUFY2;ABI1;ELMO1;EVL;GRB2;MAPT;SHANK3;SKAP1;SHANK1;CRB3;RAD9A"
"cadherin binding (GO:0045296)","200/322",0.000142348341440373,0.0149228511276658,0,0,1.52392465253553,13.4977563247969,"TES;RPL34;ENO1;GOLGA2;PCMT1;BAIAP2L1;TRIM29;BSG;KDR;ARFIP2;TBC1D10A;TMPO;ACVR1;MRTFB;CSNK1D;ANK3;SND1;CD2AP;SHTN1;TAGLN2;EZR;PFN1;EPHA2;TWF2;IQGAP1;ZC3HAV1;EVPL;PPL;LDHA;SNX1;LARP1;PCBP1;PRDX1;SFN;SNX9;STXBP6;PROM1;ARGLU1;S100A11;SNX5;SPTBN2;VASP;RDX;PAICS;PRDX6;EHD1;RPS26;ANLN;PPFIBP1;EHD4;FASN;GIPC1;DCHS1;FXYD5;LAD1;ARHGAP1;PTPRM;PTPRJ;ATIC;RACK1;TNKS1BP1;CLIC1;EMD;ANXA1;DBNL;ANXA2;PLCB3;GPRC5A;CTTN;CDC42EP1;ALDOA;MAPRE1;DBN1;AHNAK;USO1;CAPG;PSMB6;LIMA1;CTNNA1;FLNA;PAK6;FLNB;CTNNA2;RPL15;PAK2;RANBP1;SEPTIN2;STAT1;SEPTIN9;SEPTIN7;KTN1;RAB11B;TJP1;KRT18;CAPZA1;ABI1;SERBP1;ESYT2;CDK5R1;HSPA1A;TJP2;CTNND2;PARK7;BZW2;BZW1;CDH5;CDH4;CDH3;SLK;CDH2;MB21D2;SH3GL1;CAST;SH3GLB1;USP8;SWAP70;TMOD3;OLFM4;FSCN1;CHMP4B;PKP1;PKP4;PHLDB2;VCL;LRRC59;NOTCH3;ARHGAP18;PSEN1;NDRG1;CORO1B;RTN4;CNN3;CNN2;CCNB2;KLC2;BAG3;CALD1;CDH20;COBLL1;CDH22;STK38;PACSIN2;CDH24;GCN1;MARK2;HSPA8;NIBAN2;IDH1;EEF2;PTPRB;DIAPH3;CHMP2B;PI4KA;EIF4G2;PICALM;ITGB1;DOCK9;LASP1;CAPZB;PPP1R13L;EFHD2;LRRFIP1;NCK1;SCYL1;TRPC4;ARHGEF16;CIP2A;CKAP5;TBC1D2;PKM;CDH11;NUMB;CDH13;MYH9;CDH17;CHMP5;PLEC;RAB1A;SRC;ASAP1;SLC3A2;CBL;ADD1;PDLIM1;DNAJB1;EPS8L2;PDLIM5;ABCF3;WASF2;NOP56;PTPN1;BAIAP2;CCS;MYO1B;FMNL2;P2RX4;VAPB;GLOD4;EIF3E;RAN"
"NAD binding (GO:0051287)","24/28",0.000196264605229168,0.0189923748752533,0,0,5.55118565644881,47.3851804619066,"HPGD;CTBP1;RNLS;UXS1;SORD;SIRT5;SIRT6;ZC3HAV1;PARP9;NUDT6;SIRT1;SIRT2;CRYZ;SIRT3;QDPR;GLUD1;GRHPR;BDH2;ALDH1B1;ALDH2;NNT;ME1;CRYL1;HADH"
"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)","15/16",0.000447565412608809,0.0375358192707921,0,0,13.8702687084658,106.963182779395,"ATP6V1A;ATP6V0B;TCIRG1;ATP5F1B;ATP6V0A2;ATP6V1B2;ATP6V0A4;ATP6V0D1;ATP6V0E2;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1C1;ATP6V0A1;ATP6V1C2"
"proton-transporting ATPase activity, rotational mechanism (GO:0046961)","15/16",0.000447565412608809,0.0375358192707921,0,0,13.8702687084658,106.963182779395,"ATP6V1A;ATP6V0B;TCIRG1;ATP5F1B;ATP6V0A2;ATP6V1B2;ATP6V0A4;ATP6V0D1;ATP6V0E2;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1C1;ATP6V0A1;ATP6V1C2"
"adenyl ribonucleotide binding (GO:0032559)","187/306",0.000748905866830562,0.0588827237795529,0,0,1.4593925318634,10.503098115013,"NDUFA13;PANK3;SMC4;YARS2;THG1L;STK11;PPIP5K1;AKT3;LONP1;PIM1;AKT1;PDK3;ENPP1;PIP4K2B;MTREX;MAP3K6;PDK2;MAP3K5;ACVR1;PRKCI;DAPK1;DAPK2;TAP2;LMTK2;TAP1;HASPIN;RUNX3;CLPX;UHMK1;ACLY;MSH2;BTK;SIK3;SIK1;TSSK4;TRIB1;CARS1;TARS1;CARS2;PI4K2A;ABCG1;PIF1;BRSK1;BLM;PXK;ABCB6;EPB42;FICD;AGAP2;TWF2;WNK4;RHOBTB3;ABCB8;ABCB9;STK4;STK3;STK36;MYO6;PMVK;STK38;ABL1;MAP3K20;PGK1;HACL1;N4BP2;MYH10;SLC19A1;MARK2;MARK1;ABCA1;HSPA9;ABCA2;HSPA8;HARS1;DMPK;MLKL;HSPA4;INSR;NEK6;PDE2A;PLK1;SMARCA5;HSPA2;GLUD1;TBCK;PPP5C;GCLC;CDK6;WNK1;UBA2;BMPR1A;EIF4G1;GALK1;ACVRL1;RYR1;ABCD4;ABCD2;DYRK3;ABCD3;DYRK2;NVL;MAST1;KIF14;PYGL;ATP7B;GUK1;ME1;MYO18A;PDE4B;PDE4A;TLK1;MAP4K1;MAP4K2;KSR1;SPHK1;PDE4D;MINK1;ABCC6;CAD;DARS2;IRAK3;PEX1;SYN3;SYN2;SYN1;TGFBR1;ZAP70;SARS2;KIFC1;OAS2;PEAK1;OAS3;PEX6;MYO3A;MYH9;MCM6;FBP1;CILK1;RAPGEF4;PRPS2;PRPS1;PDXK;ACSS2;MVK;ATP10D;VPS4A;IGHMBP2;ATP1A3;ATP1A2;MIEF1;ATP1A1;HMGCR;NLRC4;ATP5F1A;SRR;MTHFD1L;MKNK1;MKNK2;MAP4K5;ABCF3;KCNJ1;MAP4K4;RRM1;PNPLA8;GSS;CDC42BPG;MYO9B;ATP5F1D;BCKDK;P2RX7;P2RX6;MYO1B;PFKL;PINK1;SNRK;P2RX4;PDE10A;RAD51;STING1;P2RX3;STK17B;COQ8A;TRIP13;PFKM;HSPA1B;MYO1F;HSPA1A"
"phospholipid transfer activity (GO:0120014)","19/22",0.000800723878919613,0.0592535670400514,0,0,5.85737225808524,41.7630313448323,"GLTP;PRELID1;ABCA3;MTTP;OSBPL2;PITPNA;PLEKHA3;TRIAP1;PITPNC1;PLEKHA8;GLTPD2;PITPNM1;CPTP;PITPNM2;TNFAIP8L3;CERT1;PLTP;C2CD2L;PRELID3B"
"protein tyrosine kinase activity (GO:0004713)","72/108",0.00138024968944014,0.0905601593055027,0,0,1.85279876041061,12.2015893054436,"EPHB6;ALK;DDR1;ITK;DYRK2;FLT1;FLT3;FLT4;SLA;KDR;ROS1;JAK3;EPHB4;EPHB3;JAK1;SCYL1;PDGFRB;PDGFRA;EPHA7;SYK;INSRR;MATK;LMTK2;TYK2;FGR;HCK;ZAP70;MELK;LCK;PEAK1;KIT;BTK;TYRO3;ROR1;ROR2;EPHA1;EPHA3;EPHA2;DDR2;BLK;LTK;PKDCC;SRC;TTK;TTBK1;CAMKK2;ERBB3;ERBB4;ABL1;PTK2B;CSK;FYN;LYN;NTRK1;HIPK4;NTRK2;INSR;TNK2;NTRK3;STYK1;HIPK1;MERTK;HIPK3;FER;FES;AXL;TEK;FGFR4;FGFR3;FGFR2;FRK;FGFR1"
"ATPase binding (GO:0051117)","51/73",0.00142062882105763,0.0905601593055027,0,0,2.1463401776536,14.0728135034154,"SNX10;TCIRG1;PKD2;BBC3;PEX26;ATP5IF1;FBL;ATP6V1E1;SNTA1;GABARAPL2;ATP6V1G1;S100A1;PDE4D;SLC2A13;TRPC1;ANK2;ATP1B2;ATP1B1;ANK1;AR;SELENOS;LCK;CLPP;TMEM106B;PGR;ALDOB;EZR;NUFIP1;RALB;SRC;DERL1;TOR1AIP2;PSEN1;METTL21A;TOR1AIP1;NKD2;ATXN3;DNAJB1;ZNHIT6;ATP6V0A2;ATP6V0A4;ATP6V1G3;ATP6V0A1;ABCA1;NOP58;PEX19;RDX;SYVN1;ESR1;SVIP;PTPN3"
"enoyl-CoA hydratase activity (GO:0004300)","10/10",0.00143974816065982,0.0905601593055027,0,0,96020,628286.424376871,"HADHB;HADHA;ECHS1;AUH;ECI1;EHHADH;ECHDC1;ECHDC2;HSD17B4;ECHDC3"
"actin binding (GO:0003779)","112/177",0.00152881343065283,0.0915832045600601,0,0,1.59760690408172,10.3577063368396,"TLNRD1;EPS8;RUSC1;COTL1;DAG1;SYNPO;TMSB10;GAS2L3;MAP1S;PRKCE;TPM2;TPM1;VASH2;MRTFA;VASH1;ABITRAM;MAP1B;MAP1A;FSCN1;PFN4;TLN2;EZR;PFN1;PFN3;VCL;PFN2;TWF2;IQGAP2;MEFV;CORO1A;SCIN;CALD1;MICAL1;MYO6;ABL1;MYH10;RDX;MICAL2;GCSAM;SSH2;SSH3;SSH1;ANLN;CCDC88A;KIF18A;PARVG;GIPC1;TRPV4;FXYD5;ITGB1;SPEF1;LRRK2;ARPC1A;FHL3;LMOD3;SYNE2;SYNE1;CAPZB;TMSB4X;CCR5;EMD;PHACTR4;CAP1;PACRG;DBNL;SHROOM2;MYRIP;SPTB;MTSS1;CEACAM1;SYNPO2L;TNNT2;KCNMA1;MYH9;ANG;LCP1;MAPT;ALDOA;DBN1;PRKN;PLEKHH2;SYNPO2;CXCR4;ADD1;NCALD;PRICKLE4;PDLIM1;LIMA1;ABLIM1;PDLIM2;NRAP;TNNI2;DMD;EPS8L2;FLNB;TNNI3;GC;PDLIM5;PDLIM4;PDLIM7;DMTN;GSN;NOS3;KLHL2;MYO9B;MYO19;MLPH;CAPZA1;MSRB2;P4HB;MYO1F;MSRB1"
"ATP binding (GO:0005524)","169/278",0.00180891184586597,0.103436868277245,0,0,1.43889965657992,9.08669421716102,"NDUFA13;PANK3;SMC4;YARS2;THG1L;STK11;PPIP5K1;AKT3;LONP1;PIM1;AKT1;PDK3;ENPP1;PIP4K2B;MTREX;MAP3K6;PDK2;MAP3K5;ACVR1;PRKCI;DAPK1;DAPK2;TAP2;LMTK2;TAP1;HASPIN;RUNX3;CLPX;UHMK1;ACLY;MSH2;BTK;SIK3;SIK1;TSSK4;TRIB1;CARS1;TARS1;CARS2;PI4K2A;ABCG1;PIF1;BRSK1;BLM;PXK;ABCB6;EPB42;FICD;AGAP2;TWF2;WNK4;RHOBTB3;ABCB8;ABCB9;STK4;STK3;STK36;PMVK;STK38;ABL1;MAP3K20;PGK1;HACL1;N4BP2;MYH10;MARK2;MARK1;ABCA1;HSPA9;ABCA2;HSPA8;HARS1;DMPK;MLKL;HSPA4;INSR;NEK6;PLK1;SMARCA5;HSPA2;TBCK;PPP5C;CDK6;WNK1;UBA2;BMPR1A;EIF4G1;GALK1;ACVRL1;RYR1;ABCD4;ABCD2;DYRK3;ABCD3;DYRK2;NVL;MAST1;KIF14;PYGL;ATP7B;GUK1;MYO18A;TLK1;MAP4K1;MAP4K2;KSR1;SPHK1;MINK1;ABCC6;CAD;DARS2;IRAK3;PEX1;SYN3;SYN2;SYN1;TGFBR1;ZAP70;SARS2;KIFC1;OAS2;PEAK1;OAS3;PEX6;MYH9;MCM6;CILK1;PRPS2;PRPS1;PDXK;MVK;ATP10D;VPS4A;IGHMBP2;ATP1A3;ATP1A2;ATP1A1;NLRC4;ATP5F1A;SRR;MTHFD1L;MKNK1;MKNK2;MAP4K5;ABCF3;KCNJ1;MAP4K4;RRM1;PNPLA8;GSS;CDC42BPG;MYO9B;ATP5F1D;BCKDK;P2RX7;P2RX6;MYO1B;PFKL;PINK1;SNRK;P2RX4;RAD51;P2RX3;STK17B;TRIP13;PFKM;HSPA1B;MYO1F;HSPA1A"
"pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)","19/23",0.00234985402957982,0.128526798661366,0,0,4.39257153868388,26.5900016353501,"ATP6V1A;ATP6V0B;ATP2A3;ATP2A2;TCIRG1;ATP2C1;ATP5F1B;ATP6V0A2;ATP6V1B2;ATP6V0A4;ATP6V0D1;ATP6V0E2;ATP6V1E1;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1C1;ATP6V0A1;ATP6V1C2"
"NAD+ binding (GO:0070403)","12/13",0.00262997381134578,0.136520513563214,0,0,11.0930098209128,65.9011463087705,"GLUD1;HPGD;UXS1;SIRT5;CRYL1;SIRT6;ZC3HAV1;PARP9;HADH;SIRT1;SIRT2;SIRT3"
"acyl-CoA dehydrogenase activity (GO:0003995)","9/9",0.00277044154008837,0.136520513563214,0,0,86418,508893.873985511,"GCDH;ACADVL;ACADL;IVD;ACAD9;ACADM;ACAD11;ACADS;ACADSB"
"protein kinase C binding (GO:0005080)","33/45",0.00282156864280093,0.136520513563214,0,0,2.54438012542209,14.9366875837535,"TOP2A;TOP2B;UGT1A10;IRS1;PRKCSH;PLEK;ADCY4;TWF2;HSPB1;PARD6G;HDAC9;ADCY6;HDAC7;HINT1;PARD6B;PARD6A;GRK5;ABL1;RACK1;DACT3;ITGAV;PDLIM5;YWHAG;DACT1;DSP;CAVIN2;PRKCB;CAVIN3;TIRAP;CCDC88A;TRPV4;PICK1;PRKD2"
"calcium-dependent phospholipid binding (GO:0005544)","36/50",0.00310658772959206,0.14474397643803,0,0,2.37935313094549,13.7389330578024,"CPNE8;C2CD5;MCTP1;CPNE4;CPNE7;DYSF;DOC2B;RPH3A;PCLO;ANXA6;ANXA8;ANXA9;CPNE2;SYT5;FER1L5;SYT3;ANXA1;SYT2;ANXA2;ANXA3;ANXA4;ANXA13;ANXA5;PLA2G4C;PLA2G4A;SYT15;SYT13;SYT9;SYT8;SYT7;SYT17;SYT6;SYT12;SYT11;ESYT2;ESYT1"
"CoA hydrolase activity (GO:0016289)","14/16",0.0033547579327415,0.149529458049575,0,0,6.47149460708783,36.8705358734922,"ACOT9;ACOT8;ACAA2;ACOT7;ACOT11;ACOT12;ACOT13;BAAT;NUDT7;ACOT2;ACOT1;ACOT6;ACOT4;HIBCH"
"transmembrane receptor protein tyrosine kinase activity (GO:0004714)","42/60",0.00344702248285984,0.149529458049575,0,0,2.15939230075962,12.2442822498396,"ALK;DDR1;EPHB6;NRP1;NRP2;LTK;FLT1;FLT3;FLT4;FGFRL1;EFEMP1;ERBB3;ERBB4;KDR;ROS1;EPHB4;EPHB3;PDGFRB;NTRK1;PDGFRA;NTRK2;EPHA7;INSR;NTRK3;INSRR;LMTK2;MERTK;IGF2R;AXL;KIT;TYRO3;ROR1;ROR2;TEK;EPHA1;FGFR4;FGFR3;EPHA3;FGFR2;DDR2;EPHA2;FGFR1"
"nucleoside-triphosphatase activity (GO:0017111)","167/278",0.00384665267952711,0.16130296902817,0,0,1.39568490394412,7.76077840409102,"RAB3B;RAB3A;CLU;GIMAP7;EFTUD2;SMCHD1;ARHGDIB;MMUT;TRIM23;DYNC2H1;GBP6;RAB2A;GBP5;TOR3A;GBP7;TMEM250;GTPBP1;CLPX;GEM;RAB32;RAB31;RRAGC;RAB38;KIF20B;ABCG4;CFTR;ARL8A;ARL8B;RASL12;RAB5B;RAB5C;ABCB6;SAR1B;GPR88;AGAP2;RHOBTB3;ARL2;KLC1;GSPT2;DNAJC27;RAP1GAP;RHOBTB1;RHOBTB2;RAP1B;RHOT2;RHOT1;RNF213;RRAS;MYO6;KIF3C;TPPP;RAB4A;TOR1A;RASL10A;ABCA3;ABCA4;RAB27A;RAB27B;EEF2;GNG11;GPN3;GNAO1;KIF18B;RHEB;GNB1;SRPRA;PIN1;RAB5A;HBS1L;GFM1;ABCD2;GFM2;DIRAS1;LRRK2;DIRAS2;KIF14;MYL6B;CHD3;RND3;RERG;SEPTIN11;KIF15;RND1;SEPTIN10;THTPA;GNGT2;OPA1;MTG1;NKIRAS1;MTG2;RAC2;MYO18A;KIF1C;RAC3;KIF1A;HRAS;RAB8A;RAB8B;RHOG;RHOH;RRAS2;RHOF;RHOC;RHOD;RHOA;RHOB;DNM2;RAP2C;VWA8;RAP2A;RAP2B;KIF2A;RHOJ;MYH9;RHOU;RHOV;RHOQ;RAB1A;RALB;ATL3;RAB1B;ATL2;GNAI1;GNAI2;CDC42;RAB21;RASD2;GNA14;NRAS;GNA15;GNA11;RAB23;GNA12;MFN1;MFN2;GNG8;RAB28;GBP2;GBP4;GCH1;MMAA;SEPTIN2;MX2;MX1;SEPTIN5;SEPTIN6;SEPTIN3;SEPTIN4;ATP2B1;SEPTIN9;MYO19;SEPTIN7;RAB11B;SEPTIN8;MYO1E;ABCB10;NLRP10;RAB14;KIF26A;RAB18;DRG2;RAB19;KRAS;RAB17;HSPA1B;RAN;HSPA1A"
"phosphoric diester hydrolase activity (GO:0008081)","27/36",0.00402096910664903,0.163173520521435,0,0,2.77494937807347,15.3072654848154,"GDE1;GDPD1;PLD4;PLD6;PLCXD1;PLCXD2;SMPD3;SMPD2;SMPD1;ENPP2;ENPP1;PLCE1;ENPP3;ENPP6;FAM83B;PLCL1;GPCPD1;PLCB3;PLCXD3;TDP2;APEX1;NAPEPLD;MPPE1;SMPDL3B;PLCB2;SMPDL3A;GPLD1"
"amino acid transmembrane transporter activity (GO:0015171)","35/49",0.00437604590674696,0.169706672960188,0,0,2.31303676541542,12.5635129854839,"SLC22A4;SLC47A1;SLC43A2;SLC66A1;SLC22A2;SLC43A1;SLC7A13;SLC38A10;SLC3A1;SLC38A11;SLC3A2;SLC7A11;SLC1A5;SLC7A1;SLC7A2;SLC25A29;PDPN;SLC38A6;SLC16A2;SLC38A3;SLC25A44;SLC36A4;SLC38A2;SLC38A4;SLC36A1;SLC38A1;SLC6A19;SLC36A2;SLC6A18;SLC6A13;SLC7A5;SLC7A6;SLC7A7;SLC7A8;SLC7A9"
"carboxylic acid binding (GO:0031406)","30/41",0.00460345099902127,0.169706672960188,0,0,2.5228851010101,13.575516161253,"RTN4R;GLDC;SHMT2;SHMT1;UBR2;SRR;SESN3;SESN1;PSAP;SESN2;HIF1AN;NOS1;PCK1;PHYH;NOS2;NOS3;CAD;EPDR1;CASTOR1;TM4SF5;GRIN2B;THNSL2;GNMT;GLUD1;GCLC;GRIN3B;MAG;GRIN3A;CASTOR2;PADI4"
"2 iron, 2 sulfur cluster binding (GO:0051537)","11/12",0.00470158682044489,0.169706672960188,0,0,10.1676133628574,54.4969354142471,"ISCA2;ISCA1;FDX1;CISD1;AOX1;CISD2;FXN;SDHB;XDH;CISD3;ISCU"
"protein serine/threonine kinase inhibitor activity (GO:0030291)","23/30",0.00493818676883759,0.169706672960188,0,0,3.03869191049914,16.1377545350942,"CDKN2D;HEXIM1;CDKN1A;CDKN2B;CDKN2C;CDKN2A;INCA1;HSPB1;CIB1;MACROH2A1;CIT;RPTOR;SPRED2;KAT2B;PKIB;SPRED1;PRKAR1B;PRKAR2A;SFN;PKIG;YWHAG;INKA2;INKA1"
"carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)","8/8",0.00533078532539193,0.169706672960188,0,0,76816,402074.663516714,"CAD;GATC;GMPS;ASNS;GATB;NADSYN1;QRSL1;PFAS"
"ceramide transfer activity (GO:0120017)","8/8",0.00533078532539193,0.169706672960188,0,0,76816,402074.663516714,"GLTP;GLTPD2;CPTP;MTTP;PLEKHA3;CERT1;PLTP;PLEKHA8"
"neurotrophin binding (GO:0043121)","8/8",0.00533078532539193,0.169706672960188,0,0,76816,402074.663516714,"NTRK1;NGFR;NTRK2;SORT1;NTRK3;FURIN;HAP1;PCSK6"
"GTP binding (GO:0005525)","116/189",0.00565486683102972,0.169706672960188,0,0,1.4726680220521,7.62140856733994,"GIMAP7;THG1L;TUBB6;TUBB3;ARFIP2;PIP4K2B;TGM2;TRIM23;GBP6;RAB2A;ARL11;GBP5;GBP7;GEM;TUBA4A;RAB32;DYNC1LI1;RAB31;RRAGC;SCG5;RAB38;ARL8A;ARL8B;RABL6;RASL12;ARL6;RRAD;ARL3;AGAP2;RHOBTB3;ARL2;RHOBTB1;RHOBTB2;RAP1B;RHOT2;RHOT1;RRAS;PCK1;RAB4A;INSR;RANBP17;RAB27A;RAB27B;GLUD1;MFHAS1;RHEB;ADSS1;ADSS2;RAB5A;DIRAS1;LRRK2;DIRAS2;RND3;RERG;RND1;TUBA1B;ARL5C;TUBA1A;MTG2;ANXA6;RAC2;RAC3;ARL5A;HRAS;RAB8A;RHOG;RHOH;RRAS2;RHOF;TUBG2;RHOC;TUBG1;RHOD;RHOA;DNM2;GNL3;RHOB;ARL4C;RAP2C;ARL4D;RAP2A;TUBB2B;RAP2B;TUBB2A;NOA1;RHOJ;RHOU;RHOV;ARF5;RHOQ;RALB;ATL3;RAB1B;ATL2;GNAI1;CDC42;RAB21;REM1;NRAS;RAB28;GBP2;GBP4;REM2;GCH1;MMAA;MX2;SEPTIN6;TUBE1;SEPTIN4;TUBB4A;RAB11B;RAB14;RAB13;DRG2;KRAS;RAN"
"cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)","13/15",0.00570627848922012,0.169706672960188,0,0,6.0086663456909,31.0419012990217,"CASP8AP2;APAF1;BAD;ATP2A3;RPS27L;NOD1;PYCARD;BCL2L13;NLRP12;CASP1;RACK1;CTSH;NKX3-1"
"cytochrome-c oxidase activity (GO:0004129)","13/15",0.00570627848922012,0.169706672960188,0,0,6.0086663456909,31.0419012990217,"COX8A;CYB5A;COX15;NDUFA4;COX4I1;COX4I2;COX5B;COX6A1;COX5A;COX7A1;COX6B1;COX7A2L;COX10"
"protein kinase inhibitor activity (GO:0004860)","31/43",0.00576112996420301,0.169706672960188,0,0,2.38971415710106,12.322851757843,"CDKN1C;CDKN1A;GMFB;GMFG;DUSP19;GSKIP;CIB1;MACROH2A1;RPTOR;SOCS3;SPRED2;SPRED1;SOCS1;CAMK2N1;CAMK2N2;MBIP;RACK1;SH3BP5;NCK1;HEXIM1;NPM1;CIT;MAPK8IP1;DNAJC3;SH3BP5L;TAOK3;PPP1R1B;TRIB1;CEP43;INKA2;INKA1"
"guanyl ribonucleotide binding (GO:0032561)","130/214",0.00587918052481758,0.169706672960188,0,0,1.43457714211512,7.36847293592463,"RAB3B;GIMAP7;THG1L;TUBB6;TUBB3;ARFIP2;PIP4K2B;TRIM23;TGM2;GBP6;RAB2A;ARL11;GBP5;GBP7;GEM;TUBA4A;RAB32;DYNC1LI1;RAB31;RRAGC;SCG5;RAB38;ARL8A;RABL6;ARL8B;RASL12;RAB5B;RAB5C;RRAD;ARL6;ARL3;AGAP2;RHOBTB3;ARL2;RHOBTB1;RHOBTB2;RAP1B;RHOT2;RHOT1;RRAS;PCK1;SLC19A1;RAB4A;INSR;PDE2A;RANBP17;RAB27A;RAB27B;GLUD1;MFHAS1;RHEB;ADSS1;ADSS2;RAB5A;DIRAS1;LRRK2;DIRAS2;RND3;RERG;RND1;TUBA1B;TUBA1A;ARL5C;MTG2;ANXA6;RAC2;RAC3;CNGA4;HRAS;ARL5A;RAB8A;RAB8B;RHOG;RHOH;RRAS2;RHOF;TUBG2;RHOC;TUBG1;RHOD;RHOA;GNL3;RHOB;DNM2;RAP2C;ARL4C;ARL4D;RAP2A;TUBB2B;RAP2B;TUBB2A;NOA1;RHOJ;RHOU;PDE5A;RHOV;ARF5;RHOQ;RALB;ATL3;RAB1B;ATL2;MIEF1;GNAI1;CDC42;RAB21;REM1;NRAS;RAB28;GBP2;REM2;GBP4;GCH1;MMAA;MX2;SEPTIN6;TUBE1;SEPTIN4;TUBB4A;RAB11B;PDE10A;STING1;RAB14;RAB12;RAB13;RAB18;DRG2;KRAS;RAB17;RAN"
"acyl-CoA hydrolase activity (GO:0047617)","15/18",0.00607058846042007,0.169706672960188,0,0,4.62245979004141,23.594420271678,"ACOT9;ACOT8;ACAA2;ACOT7;ACOT11;ACOT12;ACOT13;BAAT;PLA2G6;ACOT2;PPT1;ACOT1;THEM4;ACOT6;ACOT4"
"phosphatidylcholine transporter activity (GO:0008525)","15/18",0.00607058846042007,0.169706672960188,0,0,4.62245979004141,23.594420271678,"ABCA1;ATP8B2;ATP8B1;ABCA3;MTTP;PITPNA;ATP10B;ABCA7;ATP10A;PCTP;PITPNC1;PITPNM1;PITPNM2;PLTP;ABCG1"
"chemokine binding (GO:0019956)","24/32",0.00663458577580839,0.177581040552488,0,0,2.77443609022556,13.915070578832,"CX3CR1;ITGB1;CCR1;XCR1;ITGA4;ITGB3;CXCR5;CXCR4;CXCR6;FGF2;CXCR3;CXCR2;PDPN;CCR9;CCR8;CCR7;ITGAV;ACKR2;PLP2;CCR5;CCR4;CCR10;CCR3;CCR2"
"SH2 domain binding (GO:0042169)","24/32",0.00663458577580839,0.177581040552488,0,0,2.77443609022556,13.915070578832,"KHDRBS1;AFAP1L2;IRS1;SRC;INPPL1;AFAP1;ARHGAP5;LAX1;LAT2;RUFY1;CCDC88A;SIT1;LCK;TRPV4;NUP62;SH3PXD2B;ABL1;BLNK;DAG1;RACK1;PAG1;SH2B2;SKAP1;SLAMF1"
"phosphatidylinositol binding (GO:0035091)","60/92",0.00696641230590592,0.181227972036844,0,0,1.73570806732443,8.62066301305904,"DENND1C;SCARB1;HIP1;NCF1;GPAA1;ZFYVE9;DENND1A;PITPNA;SNX10;SNX11;WDR45;PITPNC1;EEA1;RPH3A;MCF2L;ANKFY1;TNFAIP8L3;PLEKHN1;APPL2;APPL1;BCAS3;GRAMD2A;MREG;PASK;PITPNM1;PARD3;PITPNM2;PIGK;RUBCNL;WDFY1;DPEP1;WDFY3;AIDA;MAPT;MPPE1;GRB7;EPB41;ITPR1;ITPR2;TULP3;ITPR3;THY1;SNX1;SCIN;SNX27;SNX9;SNX8;SNX5;SNX24;SNAP91;CCDC88A;MYO1E;SH3YL1;FES;SNX17;ESYT2;MITD1;ESYT1;C2CD2L;PICALM"
"mitogen-activated protein kinase binding (GO:0051019)","22/29",0.00740851781297131,0.181227972036844,0,0,2.90629474611741,14.2557386820983,"DUSP5;DUSP2;ACE;GCH1;DUSP1;PRMT1;DIRAS1;PTPRJ;NFATC1;DUSP8;MAPK14;DUSP9;SIRT1;DUSP6;DUSP10;MAPK7;MAPKAPK3;TNIP1;MAPKAPK2;NBR1;ABL1;ATF7"
"sterol binding (GO:0032934)","41/60",0.00747512344220191,0.181227972036844,0,0,1.99663080652292,9.77585313199021,"SCARB2;GRAMD1B;GRAMD1A;CD81;INSIG2;INSIG1;RORA;SCP2;OSBP;ANXA6;SCAP;PROM1;PROM2;ABCA1;OSBPL9;OSBPL8;STARD4;OSBPL7;STARD5;OSBPL6;STARD3NL;OSBPL5;OSBPL2;APOA2;ERLIN1;APOC3;NR1H3;APOA4;SYP;ERLIN2;SULT2B1;NPC1;NPC2;SOAT2;GPR183;SIDT1;VDAC2;VDAC1;OSBPL1A;ABCG1;OSBP2"
